T,phi1,phi2,phi3,Phi1,Phi2,rhov
79.0,-1.8432010479445713,-1.8432010479445715,-2.2269053368517016,0.0007852720262242096,0.0007852720262242096,1.3947940569106085e-26
78.0,-1.8432025364093594,-1.84320253640936,-2.2269057125505016,0.0007177297495047279,0.0007177297495047279,1.0232434979650274e-27
77.0,-1.8432038146550322,-1.8432038146550316,-2.2269060313088636,0.0006548414711575895,0.0006548414711575895,1.3947940569106085e-26
76.0,-1.8432049087740372,-1.8432049087740376,-2.226906300829365,0.000596370729307605,0.000596370729307605,1.0232434979650274e-27
75.0,-1.8432058420994286,-1.8432058420994282,-2.2269065279072966,0.0005420887557099068,0.0005420887557099068,1.0232434979650274e-27
74.0,-1.8432066354420766,-1.8432066354420773,-2.2269067185203864,0.0004917743130304063,0.0004917743130304063,-5.439105037605501e-27
73.0,-1.843207307312518,-1.8432073073125181,-2.226906877911467,0.00044521354363280925,0.00044521354363280925,1.0232434979650274e-27
72.0,-1.8432078741280715,-1.8432078741280715,-2.2269070106645397,0.0004021998288990079,0.0004021998288990079,-2.207930769820237e-27
71.0,-1.8432083504059245,-1.8432083504059247,-2.2269071207745723,0.0003625336581494776,0.0003625336581494776,1.0232434979650274e-27
70.0,-1.8432087489428022,-1.8432087489427997,-2.2269072117113904,0.0003260225062650872,0.0003260225062650872,-5.923436359276048e-28
69.0,-1.843209080996044,-1.8432090809960435,-2.2269072864811332,0.00029247779762886614,0.00029247779762886614,-5.923436359276048e-28
68.0,-1.8432093563778735,-1.843209356377873,-2.2269073476665775,0.0002617269611823749,0.0002617269611823749,1.3234297457212515e-23
67.0,-1.8432095836950215,-1.8432095836950226,-2.2269073974961295,0.00023359430079629559,0.00023359430079629559,-5.923436359276048e-28
66.0,-1.8432097704115273,-1.8432097704115264,-2.226907437872836,0.00020791416320037516,0.00020791416320037516,-5.923436359276048e-28
65.0,-1.84320992298887,-1.8432099229888705,-2.2269074704180176,0.00018452736822122343,0.00018452736822122343,6.616852556788294e-24
64.0,-1.8432100469973838,-1.8432100469973842,-2.2269074965069042,0.00016328112182588172,0.00016328112182588172,-5.923436359276048e-28
63.0,-1.843210147218211,-1.8432101472182107,-2.226907517300651,0.00014402893158935257,0.00014402893158935257,3.308130106576183e-24
62.0,-1.8432102277362865,-1.8432102277362867,-2.226907533774956,0.00012663052443254597,0.00012663052443254597,3.308130106576183e-24
61.0,-1.843210292024934,-1.8432102920249338,-2.2269075467455686,0.00011095176587596581,0.00011095176587596581,3.308130106576183e-24
60.0,-1.8432103430224347,-1.843210343022436,-2.2269075568909193,9.686458005827698e-5,9.686458005827699e-5,-5.923436359276048e-28
59.0,-1.8432103832012234,-1.8432103832012234,-2.226907564772132,8.424686977148111e-5,8.424686977148112e-5,1.6537688814701277e-24
58.0,-1.8432104146300394,-1.8432104146300392,-2.2269075708506088,7.298243576676901e-5,7.2982435766769e-5,1.6537688814701277e-24
57.0,-1.8432104390296027,-1.8432104390296031,-2.2269075755034704,6.29608945874983e-5,6.29608945874983e-5,-5.923436359276048e-28
56.0,-1.8432104578222108,-1.8432104578222113,-2.2269075790369692,5.40775941890851e-5,5.40775941890851e-5,-5.923436359276048e-28
55.0,-1.843210472175749,-1.8432104721757483,-2.226907581698153,4.623352661052868e-5,4.623352661052868e-5,-8.277729561889553e-25
54.0,-1.84321048304251,-1.843210483042509,-2.2269075836848855,3.933523696978769e-5,3.933523696978769e-5,-4.141826499124414e-25
53.0,-1.8432104911932683,-1.8432104911932685,-2.226907585154482,3.3294728066214234e-5,3.3294728066214234e-5,-4.141826499124414e-25
52.0,-1.843210497247015,-1.8432104972470138,-2.2269075862310297,2.8029359888909715e-5,2.8029359888909715e-5,2.0620280950232931e-25
51.0,-1.843210501696732,-1.843210501696731,-2.2269075870115955,2.3461743351403548e-5,2.3461743351403548e-5,-5.923436359276048e-28
50.0,-1.8432105049315974,-1.8432105049315977,-2.226907587571445,1.9519627601874432e-5,1.951962760187443e-5,1.0280523293320085e-25
